IMEISV,IMSI
3596160443455301,454061101437339
3518230541915601,454063302357558
3529740218409716,454061101384252
3596160406984801,454061101416649
3515540516537101,454063302980652
3597780417450601,454063302415896
0128380063856014,454063307266697
0127490036331315,454063307170119
3583130410950001,454063302609884
0130370013590004,454063307327716
3520370318707400,454061101465671
0130070056707705,454063307311448
0127530067142314,454063307170144
3591880461434801,454063307364034
3568710480836801,454063883733001
3596160407231601,454063302755136
0130480002437405,454061105023187
3518230511077401,454061106114693
3517100513174408,454061106143278
3596510422702601,454063302711137
3518230513811101,454063307113979
3593720479771901,454063302972931
0130040046143802,454063307233650
0124280063628014,454063307075449
3588800396377500,454064500544855
0130370006878004,454063307315250
0124180078538115,454063307024432
0130500025117405,454063307361308
0130470022681805,454063307319316
3582180360505545,454063392478047
0126560031544515,454063307264230
3595480418984901,454063302943545
0127520058492015,454063307160667
0124300029262014,454061106005538
3544060478312501,454061101391619
3547170497267058,454063302902521
3593720463559501,454063302977175
0130360060524704,454063307306163
3581500436840901,454063302990340
0126530036069515,454063307167839
3585670439863503,454061101135992
3583130494912401,454063308037101
3577370474906969,454063392574429
0130650034908205,454061106160162
3588430403302101,454063302555472
0125430040310015,454063307084404
0126440061451015,454063307156111
3596510457890301,454063302466188
3597780420589501,454063302980611
0125430028240315,454063307094696
3564400429828301,454063302916735
0127530074774910,454063307207828
3548470484417111,454061101164497
3596160420215801,454061101331516
0125460012549513,454063307059403
0127470059103014,454063307340400
0130450082635603,454063307039889
0124270099914615,454063307075803
3593720448485301,454061101421652
3590900472159201,454063302970651
0127510085614209,454063307189144
3520370313666800,454061101456056
3596160443178101,454061101473063
0127560055262815,454063307367345
0130580015528304,454063307124656
0130300014890402,454063307018479
0124220016402814,454063306039484
0124310001663215,454063307016507
3584900449075901,454063302517718
0130370014385205,454063307308131
3595850473640801,454061101436540
0125380091029306,454063307136367
0124250017052614,454063307206353
3517100514637708,454061106107416
3553100490792101,454061101210871
0124240031734114,454061106009478
0130070036238505,454063307298155
3553010444525901,454063302891183
3595480416518901,454063307092823
3591880465032201,454063307380237
0125370034831306,454061105025346
3584720448191001,454063300914494
3586970420580001,454063302444109
3578950406372060,454061192104880
3597850411188401,454063300382288
3596160407046001,454063300600861
0125380034869906,454063307121102
3590900484227401,454063302851760
0126480003928606,454063307156611
0126480059658414,454063307355772
3593720483494501,454063307379878
3597780420606401,454063300884134
3585370426935301,454063302791020
0130080012286405,454061106101412
0127560002050315,454063307184766
3596160437691701,454061101470407
0130070057886204,454063307285080
0127030061818922,454061101324610
0126540041159106,454061106058415
0125350042271714,454063307134093
0128400091060314,454063307023404
3517510433003601,454061101372589
0125450029438715,454063307122323
3518230542063601,454063306027187
0130630015572100,454063306038792
0130030098473204,454063307260763
0126470034469309,454063307064241
3585370420876801,454063302922672
3581500483935901,454061101417432
0126850027137055,454061192587824
0124210000382014,454063307038742
3596160407181101,454065000026583
0126540009438207,454063307165849
3565210421971111,454063307302344
0130290049881905,454063307285108
0125390017469404,454063307081043
0129250090483508,454061105043662
0127540026851815,454061106066031
3591180416709501,454061101477947
0125390042057312,454063307086827
3585060488065064,454061083716113
3521670528203801,454061106039894
0125380011086604,454063307077962
0124240051712113,454063307041623
3593720489533401,454063302849922
0127510052890415,454063307186530
0127510094747615,505038254788814
0125340098058010,454063307111764
0130070066672402,454061106006499
0125370032689615,454063307096017
3515220507524801,454063302841404
0130320017779502,454063307344422
3520370318007900,454061101457224
3518220515616901,454063302940716
0130370073403303,454063307343603
3529740260789803,454061101465231
3518230521888501,454061106052127
0128440080080014,454063307231330
0125600023031848,454061101350562
3526150409689101,454063392463359
3585370411376901,454063302923743
0126490013533707,454063307169658
3518220582197501,454063302868939
3597780424863801,454063308005368
0124240048594614,454063307031137
3518220505213901,454063308002156
3515540514203201,454063302555751
3596160486256601,454061100360966
3597780448319001,454063302978337
3585370486115801,454063302095370
3595480424451501,454063307039744
0126540019283309,454063307129053
0126580089548715,454063307007680
3596510422690101,454063302969086
0125440005810015,454063307121141
0124200059833515,454061106024046
0130290062624505,454063307290110
0127550066795410,454061106059903
3597780420624701,454063302692546
0127440063177410,454061106129518
3591880459027601,454063307380833
3596160492589001,454061101302522
0127530056248413,454063307020891
3599590411833901,454061101471837
3591180420854801,454063302963821
3597780412944401,454063302351190
3596160470531301,454063302259614
3586970416973401,454063302954999
3518230593045901,454063302800135
0130450063826704,454063307355105
3515220502869101,454061199853181
0130440088367203,454061106135686
0129600061093815,454063307187826
3591180404150401,454061101018580
3518230539701501,454061101195190
3597780424646701,454063302987005
0124850070426946,454061192570398
8601730154926100,454063302541766
3521670543145601,454063308040522
0127890001205064,454063302290596
0127450075018310,454061106089825
0130570099915505,454063307367005
0126540082867511,454063307157638
3521670537978501,454063307086429
0124190015008914,454063307058390
0125460006134813,454063307352444
0128360054424613,454061106033801
3598990470000901,454063302997709
3588480435181101,454063302894211
3596160408493801,454063302134342
3520370318740500,454061101461891
3534350213269300,454063303046131
0124280008009113,454063307018299
3515540537115301,454063307074298
0125330077694313,454063307062609
3529740217775616,454061101370280
0124190014686413,454063307263901
0125440088079110,454063307051910
0122660058379519,454063302664333
0130020072452304,454063307257758
0130300082503104,454063307024328
0126530081080915,454061106076956
0127510005027011,454063307257032
3585060401325464,454063308007947
3596510497619601,454061101163612
3578410351197500,454061106022224
3581500455927701,454063302757282
0130040017606502,454063307270491
3596160420198901,454063302986730
0127460080630311,454063306030153
3596160460744201,454061101486077
0129380031405004,454063307255856
3582180307451190,454063392439245
0128470032881515,454063307222074
0124300078104215,454063306025601
3521670518388001,454061101202808
3527750401735101,454063302950196
0125430059730913,454063307122472
0130080045972003,454063307285865
0130450075262905,454063307340737
3531420484356200,454064500556636
3585080461729158,454061192646386
3584900458069001,454063302842451
0124280059856814,454063306036847
3591880470522601,454063307126728
0130030068874702,454063307290735
3596160485554701,454063302919349
0125430023711415,454061106045301
3596160436886101,454063302972412
3597780451785301,454063302376533
3553010475919901,454063300627157
0125400069391409,454063307090204
3520370318482000,454061101465078
3584900487091501,454063302937486
3595480465856001,454061106057851
0126550086436909,454063883791944
0124250095567310,454063307022460
3588480406552401,454061101011788
0130300028320504,454063307056355
3593740417738401,454063302914441
0124160022826715,454063307012772
3559830314177512,454064500557427
0130020060198305,454061106051378
3529740218526816,454061101315185
0130020066185103,454063307276386
0130420071416305,454061106127207
3596160484675901,454063308004300
0126480074216906,454063307159417
0127550054508310,454063307179891
3515220501470101,454063302971050
3518230567130201,454061101262684
0128400065776010,454061106092415
0124190066616614,454063307283871
0124250060143614,454061106021873
3588090254898978,454063307095339
0127540088374309,454063307170996
3522120453100101,454063302836366
3538330497985300,454063302409403
3581500437047001,454063302691208
0127450021531909,454063307249780
0127530021774715,454061106094344
3518230529987501,454063302923510
3593720476329901,454063302961726
0125410008006114,454063307119850
3571970401183601,454063302905120
3590900421548001,454063302308705
0125370076779515,454063307116341
3590900447011601,454063302953320
0125440049605611,454061106028341
0127530088791315,454063307179008
0130070078372905,454063307018780
0130370048346704,454063307314674
0130360029834103,454063307320106
3550310405722303,454063302740864
0128000013060607,454063303045958
0130030050929502,454063307288575
0130020074084405,454063307040430
3581500458381701,454063302993029
3596160471429501,454063308019490
3518230567962801,454061106128903
0126510004923708,454061106032655
0126560050169715,454063307153420
0126510045610208,454063307151099
3593740417254201,454061106095658
0128390034433711,454063307205067
0130050034393504,454063307299184
0130290027772000,454061105023065
3568410463300003,454063308007087
3522640500800603,454063302957268
3520370313592700,454061101456548
3553010418942101,454063302652779
0128380006694115,454063306023858
3595480420174301,454063302991795
3596160472428301,454063300816104
0125460020956108,454063307085076
0130040037684605,454063307235518
0128490051299314,454061106085019
0127510080392510,454063307188793
3552390315599426,454061192622577
0130070097351004,454063307275772
0124250049761204,454063307034475
0130470025425204,454061106027827
3596160460496201,454061105022905
0130060042199004,454063307283349
3562160426928900,454063307363932
3517100513379508,454063307359601
3595750431584301,454063302966304
0126110036584556,454063392535407
0130030004174302,454061105022990
3595750453528301,454063308034824
0126560053606914,454061106048568
0125460087677115,454063307084377
3597780451896301,454063302950805
3518220591045301,454063308015824
49990106400001,454063302658313
0126490079659408,454063307128282
3581500456288001,454063302763614
0128480011234611,454063307231944
0130450001347905,454063307320164
0124230054671011,454061106022256
0130430094344605,454061106143807
3562160427087100,454061101428403
3518700586573664,454061191517694
3523350209844900,454064500507953
3515540512668001,454063302837764
0130430060445503,454063307260430
3518220516214401,454063883705448
3518700527110164,454061101311558
0127470034164809,454061106003194
0130360080108105,454063307321406
0126680076869609,454063303048083
0128360017712910,454063307130515
0127480085195010,454063307240851
3564400479467601,454063302828938
0125430056122206,454063306026122
0124260016558713,454063307062337
3596160490973801,454063306021442
0124290072365915,454063306038566
3520370318660200,454061101465556
3585370473575701,454061100310197
3553020420291300,454061101481485
0124300012640614,454063307042115
0124170001182214,454063307058928
0125330033064914,454063307110498
3572420480905101,454063300695443
0127450095617714,454063307233041
3553020437134400,454063302478931
0130630029547105,454063306035255
3581500432567901,454063302799738
0125450023991215,454061106012402
0125440090362712,454063307074541
0130340060135005,454063307304537
3581500483955301,454063302132642
3543160314608601,454061100246354
0130500058944005,454063307357461
0124160038966915,454063306038971
0128010034659607,454063899810967
3593720486904201,454063307097421
3584520459440755,454061192647075
0125390058105413,454063307072666
0125370061378113,454063307097288
0130360010222502,454063307285890
0125350012476815,454063307032964
3529740221798316,454061101384273
0130350080080704,454063307316042
0124210090488313,454063307027119
0130050082988705,454063307273501
3585370426849201,454063302688855
3596160486381801,454061101490352
3593720498243301,454063308008239
0120290053402018,454063300474247
3547810482060501,454063302845290
3591880467634601,454063307377760
3553100488304901,454063302922426
0125370020581913,454063307098549
0130470069243803,454063307036640
3595480447683501,454063302917235
3579880221289501,454065000026600
0124290069169115,454061106151586
0124240065320313,454063307042642
0120250082627717,454063302657857
0129630026365513,454063307189130
0126440086133114,454061106073901
3591880460478301,454063307110192
3588670447402901,454061101407645
3531420484177200,454064500555727
3553010418577401,454061101432554
0125500088291209,454063307258345
0124250006343211,454063307084296
3591480405838501,454063302885919
3547470431346700,454064500562828
0130050029763401,454063307233238
3570220467731502,454061192638347
0127890008620864,454061191467627
0128370028779810,454063307244632
3531420491243000,454064500564744
0130370048726104,454063307295670
3521670546306201,454063302606375
3591880458813201,454061106143034
3581500477603001,454063307128177
0130030070300904,454063307275126
0130310036956205,454063307208827
0127440071247113,454063307050068
0130060067613105,454061106012861
3593720449513801,454063307021195
3591880457190901,454063307036098
3596510484569701,454063302756358
0130020074774904,454063307296395
0126580072851915,454061106098167
3543160312838101,454061100219662
0130290098563205,454063307287856
3596510490478701,454061101453373
3596160457221001,454061100400339
3520370318550100,454061101465115
3585370473561901,454063302936815
0130370089258404,454063307001608
3529740219421016,454061101374600
3564400434432201,454063302797021
3596160475721501,454063302986129
0130050028580104,454063307268496
3599950346864200,454063899818383
0130060043829201,454063307274489
0130440021380803,454063307241749
0129590057440613,454063307168911
3596160455809901,454063300331169
3517100506514803,454063307338290
3596160453980201,454061101355822
3596160492339201,454063302913251
0127500086146415,454063307212251
3590900421665801,454065000023628
3593720449661401,454063302954961
0124230096454215,454063307039353
0130040098590002,454063307226462
3530250426043400,454061101449042
0130020098434304,454063307288673
3553020456580700,454063308023926
0130450056039705,454061106142606
0130060079041703,454061106017172
0130040040201205,454061106101776
0124240029952115,454063307005657
0126680031678209,454061105032988
3588800399433200,454064500543238
0124310054250715,454063307035377
3597040442177600,454063391495504
0126510097551915,454061106067477
3596160452501601,454065100011338
3592230335562901,454063898511708
0130420072963305,454061106043330
3591180411340801,454061101347670
3588480435829901,454061106157612
0124190070000513,454063307029975
3517100506892608,454061106138125
0127470080657108,454063307214561
3586970416731101,454063302835228
3588800396304200,454064500543935
0124250029129410,454063307030485
0124290034625313,454063307044831
0128500002138414,454063307243672
3553010484366501,454063300921786
0125360001667604,454061106016235
3517100562641608,454061106151252
3564400441083901,454063302958879
0130320034810404,454063307297954
3592010457274804,454065000020470
0125470005580113,454063307122576
0124190014336108,454061106002230
0125900019928849,454061101410094
3596160432271201,454063302997970
3515540520030901,454063302601965
3544060409040101,454063302830036
0130380068066702,454063307010967
3585170438310356,454061192524331
0125330011606815,454063307282009
0127440072717614,454063307229100
3597780451752201,454063308002982
0124310071056015,454063307000066
0124310014829013,454061106096536
0125330010357815,454063307155885
3547170425432613,454063302177496
0126460082974014,454061106049169
0128470072172314,454063307337522
3544060439781201,454063302951649
3530250415020400,454061101301836
0124310027223815,454063307069244
0124170097517014,454063307076187
0125470003650004,454063307086515
0126540088799014,454063307202983
0127560046854514,454063307114472
3590900449635601,454063302948797
0130290073751704,454063307282894
3585370485736901,454063302891312
3583130428989301,454063302944370
3593740400912501,454063302023658
3585060450747348,454061101416925
3580710411830101,454063308013904
3520370318615000,454061101465694
3590900451537701,454063302173862
0124210010557110,454061106000882
3599590405904201,454063302990285
0130290068791705,454063307183046
3597850411020601,454061101483685
3548450427299425,454063391415777
0124240090810303,454063307310496
3523350211123200,454064500506385
0125440070735115,454063307323047
3597780412845701,454061101427905
0125390047990013,454063307094107
3593720421275401,454063302952997
3559830306269510,454064500537605
3538330404062100,454061101264823
3520370304482800,454061101461362
3585370410583601,454063883732434
3564400430198901,454063307078141
0130390069561604,454061106105404
3595750430867901,454063302976630
3586970452498001,454063307016747
0124270083668715,454063307033644
3515220505816001,454063307138770
0128500058994015,454063307212397
0126560036057308,454063307123472
0130310001515802,454061101231133
3543490402640601,454061192616945
3564400431125101,454063302861538
0126850043973355,454063391524119
0130350065572905,454063307323929
3520370318701000,454061101465871
0130020079005004,454063307298165
0125390008942809,454063307096591
0130030008114004,454061106097426
3596510468451401,454063302935608
3596160437691801,454061101440751
0126510059993611,454063839545432
3522120451599401,454063302647593
0130340071017805,454063307345405
3585670416739703,454061101448123
3531420491353600,454064500553735
0125380046511914,454063307368318
3591880461463901,454063307351404
3523350210704100,454064500505224
3521670518384601,454061101418584
0130350036807304,454061106107408
3596160447623701,454061106018323
0130320098434605,454063307036678
3596160427468001,454061101452929
0130030085651003,454061106100010
3581500455935201,454061101225669
3588740414031056,454061192624277
0127470017874313,454063307224789
3518230559216801,454061101478198
0130070062530805,454063307294980
3515540515880701,454063300734083
3517100510459308,454063307364118
3590900484485201,454063302892362
0130440038742204,454063307333006
3581500458387001,454063302894940
0124160011356411,454063306036191
0130370079639205,454061106123341
3563570468609001,454063302031409
0124250016175906,454063883791902
3571160428592900,454061101449504
3529740221782516,454061101387509
3523350207733000,454064500057482
0130070007040802,454061106119006
3517100556344206,454063391495818
0126460085303213,454063307239290
3597780429722301,454063302987991
0130050061859201,454061106115889
0124240046334115,454063307022801
0126470036261911,454061106055592
0130080003930401,454061106096100
3559830308229112,454064500548102
0124200065356315,454063302287414
3596160468469301,454063302990536
0124240096847315,454063306023500
0128400099850811,454063307256055
0130080075298000,454063307238428
0125350070917511,454063307095673
0124160013975104,454063307058020
3503052600000000,454063302991184
3518220581415601,454063308003527
0125340075384706,454063307100862
3578410386314900,454063302009330
3515540521477801,454061101485275
3522120451008501,454063302955034
0127550076416614,454063307272050
3581500499783001,454061101329096
3596160420254401,454063883610706
3596510496992301,454063302839004
3518230515781801,454063307044874
3564400437225901,454061101323833
0127540048210415,454063307166544
0128510059091915,454063307181697
0130040098607705,454063307292329
3518220562071201,454063300833411
0124170014949604,454063306037464
3515540526143001,454063308004019
3595750433827301,454061106105202
0130440046452303,454061106069347
0126440067321108,454061106013118
3518230598739101,454063302930704
3540590230243901,454063302799640
0130470090281703,454063307049411
3597780425015501,454063300417246
0130020015823805,454063307252933
0125350076668315,454061106105076
3590210404443301,454061101439632
3517100514166008,454061101438914
0130360039728705,454063307293682
0127450081870315,454063307163019
0130340063356205,454061106125977
3590900421684901,454063302939384
3596160437681501,454063300865477
3553010417172201,454063302897179
3553100486762501,454063302505313
3564510414929643,454063302695090
3518230547910101,454063302999093
0130030091198405,454063307269027
3595750450017501,454063302935282
0125370055243614,454063307371717
3518230599956601,454063308033644
3521670547416901,454063302981612
0128470024595814,454061100080868
3553010425233601,454063308002862
0127440064375814,454063307184778
3599590425303301,454063308006281
0125460062769114,454061083791389
0125470062472014,454061106030838
3593720449677901,454063302966822
0130550007825700,454063307242309
3596160450274501,454063302846213
3518220574711201,454063302230776
0130080078100902,454063307275551
3597850410980201,454061106103403
3585370466370801,454061101061360
3591880459412801,454061106023357
0130370076409702,454063307300051
0130440081161704,454063307332527
3553010449375501,454063302712758
0127540026688515,454063307167623
0126570002311807,454061106062101
0126570043951515,454061106009955
3553100488944101,454063302927769
3564090450019600,454063302382287
0125350075618906,454063307105272
3519060517184210,454063302988124
0126570035358913,454061106136985
0126440021293915,454063307175174
3550670473658001,454063302910765
3530250413565300,454063302893185
3591880458279601,454061101367570
3585370421127601,454063302120450
3583130495856701,454063302953863
0126450080200615,454063307189409
0130050065164605,454063307270882
3597780451816601,454065000021951
0124180012671508,454061106031475
3586970426536601,454063306024652
0130070084038405,454063307175464
3585670415298703,454061101217753
3595750418605301,454063307030636
3544060439868901,454063302440120
3515540512324101,454063307189316
3599590425155001,454063302993742
3586970427988601,454063302953154
3518230506181801,454061101473050
3595480419670401,454063302938048
3517100555381708,454063307104325
3597780417377901,454061101311056
3593720486048701,454063302975212
3582160402958664,454063883709563
0124290015766114,454063307009173
0121530082533019,454063302711456
0125370007877515,454061106047957
0124300060808714,454061106012733
0130290053757802,454061106121928
3587360401887301,454063899829947
3591880458983201,454061106152802
3596160486079301,454063302329924
3529740218518016,454061101378637
0130500052075105,454063307351608
0124310008511515,454063306031603
0125440004189914,454063307102057
0127500094351015,454063307228815
3585060401091558,454063302945583
0124160014033715,454063306028964
3585370484045001,454063302501071
3526680483343701,454061101429858
0129590071557215,454063300273190
3584900463401901,454061101004071
3518220505574701,454063302427598
0127560066459415,454063307188996
0125440094385913,454063307246904
0129620013520915,454061106008739
3597850440457101,454063302498613
3584900446564601,454063302956698
0130360017557802,454063307312363
0126580089639509,454063307134780
0130460010891605,454063307047916
3597780420640001,454061101367456
0130070097591505,454063307228592
0125360088533115,454063307117311
0130030011808305,454063307270685
0130400061908505,454063307270935
3595900450609770,454063302421665
3553010421367501,454063302450247
3517100513010808,454061106153248
3517100519281208,454063302855609
0130320023288105,454063307301906
0126820008577970,454063302887905
0127460049235109,454063307180931
0128490097421311,454061106106830
0124200057505604,454063306027400
0124190042230413,454063307047828
0128380043409213,454063307292576
0125460060214713,454063307080366
3596160477282001,454061101444737
0125440073418115,454063307121053
0130070077702105,454063307274347
3590900450920901,454063302927188
3564400430881501,454063302556660
0130340069003105,454063307313358
0127030061945556,454063302245560
0127530036523110,454063307169445
0127460058166614,454063307182819
0125450050239413,454063307085591
0130080055842702,454063307280667
3515220524116801,454061101509478
0125420016600415,454063307098218
0127430038569513,454061106069470
0130060036304704,454063307227593
0126580057897414,454063307135694
3581500474371601,454063302468822
3542780322994864,454061192556075
0130050013950105,454063307252215
0127500051716310,454063307236227
0124300028913514,454061106011522
0124210023533515,454063307007994
3517100508509703,454061192646830
3547470431236200,454064500563705
3556680413527600,454061106132783
0126510074502414,454061105026528
3590900451526801,454061101451401
3518230568722801,454061101480899
0125350031213415,454063307063716
0128000047352205,454063306040897
3588480435828301,454063302920398
3595750463530701,454061106052997
0124160017924113,454063307026640
3584900446558501,454061100089111
0124300045465913,454063306021939
0130400000466403,454063307348475
3581500447720201,454063302822832
3517100555338708,454063307042724
3584900446470901,454061101453052
0127510079317811,454063307223412
0130040064400405,454061106098922
0130330002630605,454061106091576
3520370313739700,454061101461292
3596160486311101,454061100388029
0126580047926314,454063307035687
0127520036453710,454063307018146
0124310034987713,454063306036504
0127500027659014,454061106107196
3588480435212701,454063302331682
0125330051495414,454063307072390
0126450007224510,454063307123751
0124240030762315,454063307054347
3547170425278441,454063899827938
0127460077300013,454063307249098
3562160410679400,454063302818972
0127470009802813,454063307321226
3578530427249801,454061101458624
3596160437854901,454063302209365
3518230599126601,454061101463204
3518230559477901,454063307037180
0125330080721214,454061106039048
3590900421666201,454063302786388
3590900422047001,454063307228855
0130080054032804,454063307234523
3518220508349801,454061101176418
0126450028233207,454063307158977
3595750439552701,454063300036463
3581500458513101,454063302640996
3585370466292901,454061101417623
3596160427450601,454063308006287
3596160482800701,454063308005277
3585520412727109,454063302733974
3517100555752708,454061106151982
3518230566998401,454063302667330
0130570052206904,454063307105491
0125380034945310,454063307092892
3588480426757701,454061101436969
0130470015578505,454061106131572
0128450092572413,454063307250614
0130610031542904,454063307352125
3596160471434301,454063302986818
3597780451791901,454061101472052
3553100488992501,454063300736881
0127470070483809,454063307150714
0125470073610415,454063307074198
3529000500859008,454063307124523
3584900449157101,454061101429741
0126440040444108,454063307359665
0130350049011604,454063307105973
3518230567867101,454063302651442
3559830311324612,454064500553069
3596510442199601,454063302955684
0130040070784805,454063307300098
0130040030795605,454063307292747
3584210414378101,454063300799121
3527840417077035,454061101412352
0124220014211614,454063307061822
3597780417349101,454063302984710
3581500455687701,454063307288771
0124300006913614,454063307316995
0127530077614414,454061106142281
0130470087675404,454063307153032
3581500489927401,454063302739667
0125420090770506,454061106057763
0130490092731104,454063307255783
0128480093646210,454061106054591
0130500019597905,454063307270152
0130460001843503,454063307320227
3543160329223901,454063302844806
3550670473711101,454063302496663
3549570320016400,454063300359969
3595480417651101,454063839501135
3588480426731701,454063883726510
3590280371746901,454063300694942
3582610457569218,454063392449114
3596510468345401,454063302058755
3595750452203401,454063302711731
3585370494882201,454063302686557
3590900464086001,454063302662322
0126470077167108,454061106056529
3577370469262469,454061192638989
0127500076371009,454063307155190
3596510484381301,454061101451840
3584520411532955,454061192453127
3521960403220405,454061103046435
3588480426775901,454061101448288
0130040039829104,454063307086469
3518220581338701,454063302426005
3596160444404701,454063307056607
0126480002972715,454063307265401
0130050003315105,454063307186958
3594730325684490,454061192558004
3515540524239301,454063302362877
0127560021810810,454063307134298
0125360032204314,454063307111739
3521670543209001,454063302852405
0124250001860813,454063307008067
3596160487499201,454063308004368
3584900460682401,454063302957903
0128450087812413,454063307285464
0127560099171910,454063307202696
3518230529986401,454061101484891
0130360045447104,454063307311425
0130300010557004,454061106033354
0122120005838001,454063302173093
3518230599558901,454061101481170
0130310017254702,454063307179255
0130020069696105,454063839545078
3585370445898601,454063302730530
3556680415330200,454063307315102
3568120485696201,454063302318110
0125360019434008,454061106025878
3518230549063601,454061105025371
0127520048448210,454063307184752
3591480405164301,454063302368286
0130380096595305,454063307331545
0130310046390705,454063307300799
0124260088331914,454063307068765
3518800506088464,454061101501463
0126570035805912,454063307153286
3520370318400400,454061101461521
0130080039896105,454063307255096
0129600060836615,454063307207024
0126700070841609,454063306019564
0125400037713515,454063307132208
0130480058266503,454061106058031
3518230563065101,454063306035858
3596510443718301,454063302689117
0126570076798508,310410375246829
0126510016063009,454063307159592
3593720449558001,454065000026546
3553010434210501,454061101403033
0126480004614613,454063307174269
3597780417414501,454063302988774
3581500432429501,454063307214760
0127460090222709,454063307224867
0125360070513814,454063307118131
0125450055932815,454063307102847
3562990406506501,454061101167599
0125430046117715,454063307138847
0129580046853814,454063307331140
3520370317995800,454061101461409
3515540531956801,454063300680766
3588480426748101,454063302978987
0126440002462413,454063307174296
0128040006049509,454061105042234
0126560040579411,454063307128212
0129570051728113,454063883791907
3596160455641701,454063302403611
0130080045641105,454061106105995
3593720405502301,454063302953578
3581500429202301,454063302846324
0126310023747755,454061192597035
3580000403708101,454061101434819
0124240075269204,454061105022123
3592890412973014,454063307348468
3518230599680901,454061101071657
3583430418630264,454063302429537
3591880459510701,454063307067501
3599590425314201,454063302400037
3520370318616700,454061101465776
3596160484725501,454061101506914
3568710411034401,454063302922398
3595480418929001,454063302777632
0130020002388105,454061106029732
0130310089338004,454061106151640
0130040019572003,454061106115551
3547470487870700,454063303042540
0125440022958715,454061106028328
3529740218549116,454061101378415
3529740219441316,454061101374604
0130020081780705,454061039547271
0127550087379509,454063307210135
0130300082087704,454061106118429
0124200079864913,454063307041133
0130370027317305,454065000012241
3568280301263801,454061192635559
3542410203043100,454061103045648
3517100508909008,454061106129595
3582160484100264,454063302095554
0127530054670314,454063307253242
0130450072794805,454063307319998
3520370318355200,454061101457285
3515540521533001,454063307339686
0130290031970102,454061106101418
0130070097786801,454061106093430
3596160471444401,454063302996903
3518230563050201,454061101105279
0127500082793010,454063307262252
0130380033863005,454063307313041
3597980405075800,454063306026736
3521670546255501,454063308035206
0127550089401914,454063307180936
0124220047630406,454061106037613
0130020002272104,454063307276431
0127530016445513,454063307179271
0127450050266015,454063307053223
0130050006268705,454061106029354
3596510403289101,454063302993928
0125460089365214,454063307070136
0124250076412304,454063307040387
3590900415858601,454063302382391
3596830452904903,454063308009882
0127460014645214,454063307203740
3581500486250601,454061101367152
0125410049944114,454061106036475
0129230082377508,454061105043458
3564510407639443,454063302705817
0124230062321714,454061106139684
3593720405414701,454063302957819
0130450020074505,454063307352443
3588740428718056,454063392574822
3596160443018901,454063302974492
3595480460651901,454061101440292
0127550053112914,454063307087958
0127520052797914,454063307172760
3553010441219401,454063302867871
0130300006749202,454063306025743
3596160455669701,454063302941108
3585670416611627,454063302301718
0126510029124513,454063307120810
3518230593035601,454061083711390
3547810489158401,454063302808889
0127510007665710,454063307231226
0130620017244604,454063307347496
0125340065051706,454063307125349
3596160486336301,454063302410125
3596160492590701,454063302937092
0128470059490310,454063307242399
3529740217842116,454061101383157
3547810483688601,454063302843350
3517100535812706,454063308032435
0126520009544315,454063307137489
0127520077496915,454063307186870
3529740251118316,454061101378539
3521670554806901,454061101304957
3581500477369501,454063307090490
3547170474809858,454063302863793
0130060064238805,454063307252518
0130030064364802,454063307244585
0124220021460210,454063307174807
0125450088106110,454063307084354
0130030098561505,454063307272526
3585370484025101,454063302902101
3518230528482301,454061101472584
0130080053674204,454061106090640
0130040071975504,454061106104669
0130030022837404,454063307312569
0125410008604504,454061106040169
3529740221855916,454061101387582
3520370318729200,454061101465748
3520370318054100,454061101461882
0127450052305510,454063307206054
0124290016209213,454063306038128
3582160403034364,454061101472802
0127530000427114,454063307239356
0130030003790902,454063307322671
3544060413121401,454063302855137
0124260051758513,454063307017573
3597780465305201,454061101280208
3596160408070201,454061106086569
3596160443297101,454063307004771
3515540521962501,454063308029785
0125350009081106,454063307127010
3597780427786701,454063307205012
3520370318030000,454061101450422
3581500458394001,454063300183590
3520370313667400,454061101456766
3564400433324501,454061101425731
3559210426028001,454063391400949
0130290039514402,454061106117450
3541200306473401,454063302874296
3550470401871000,454061101279922
3585060401856564,454063302472899
0124230033502510,454063307203984
0130310001421904,454063307275659
3596160420393701,454063302127699
0124300034780315,454061106004419
0130320026778504,454063307300451
3518700527603164,454063302905270
3518230563085101,454063300884971
0127540029005714,454063307224224
3515540529559201,454061101392482
0129630036012215,454063307174165
3544060430771001,454063302904236
0127030094680264,454061101260990
0129610053576612,454061106063672
0130460077652103,454063307241557
3583430418609264,454061083706157
0129240038242008,454061105002763
3581500485802401,454063302966473
0124190090667414,454063307054794
0130060073660605,454063307294589
3588480435812701,454063302926285
0124160041906013,454063307001491
0126460063406315,454063307175406
0130030043619402,454063307264593
0130470043406203,454061039330330
3596160419964601,454063302961555
3521670543333701,454061100211462
3590210401295301,454063302407189
0128430053298215,454063307243077
3520370318033600,454061101457232
0124480060109255,454063302828902
3599590473291501,454061101306350
3597780408764201,454063300257284
3564400440051901,454061101053049
0130370048468205,454063306025797
3591180436635201,454063302951363
3590210401314001,454063307203151
3515540524587701,454063882211763
3585060446413270,454063302785249
3553010436945001,454063302755229
3589380409069401,454061039502017
0126470036383515,454063307165939
0124200036351613,454061106009593
3591880460018901,454063307364341
3591880460807701,454063302311736
3595750406320301,454061101196892
3553010425193401,454063302426238
3562160441493800,454063302602899
